Pedido: 7683  Data Venda: 01/08/2025 Data fat:    Vendedor: EDSON Cliente: ESTACAO DO SONO T-63 ,,,,,,,,,,,
,,,,,,,,,,,
6357 ,BOX GRAN 138x188x28 COURO CHOCOLATE,,,,,1 ,,,,,
6417 ,BOX GRAN 158x198x28 COURO CHOCOLATE,,,,,1 ,,,,,
6475 ,BOX GRAN 193x203x28 COURO NATURAL,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7700  Data Venda: 07/08/2025 Data fat:    Vendedor: EDSON Cliente: FC FERREIRA JACOB- DISTRIBUIDORA DE COLCHOES BURITI ,,,,,,,,,,,
,,,,,,,,,,,
3216 ,BOX DIAMANTE 158x198x28 COURO CARAMELO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7701  Data Venda: 07/08/2025 Data fat:    Vendedor: EDSON Cliente: SUPER SONO MR ,,,,,,,,,,,
,,,,,,,,,,,
1162 ,BOX BAU GRAN 138x188 PP3,,,,,1 ,,,,,
1174 ,BOX BAU GRAN 158x198 PP3,,,,,2 ,,,,,
6322 ,BOX GRAN 138x188x28 PP1,,,,,5 ,,,,,
6326 ,BOX GRAN 138x188x28 PP5,,,,,5 ,,,,,
,,,,,,,,,,,
Pedido: 7702  Data Venda: 07/08/2025 Data fat:    Vendedor: EDSON Cliente: RODRIGUES & CALACA LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1142 ,BOX BAU GRAN 108x198 COURO PRETO,,,,,1 ,,,,,
6983 ,BAU GRAN 108 COURO BEGE,,,,,1 ,,,,,
7769 ,BOX BAU GRAN 158X188 COURO BRANCO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7706  Data Venda: 07/08/2025 Data fat:    Vendedor: EDSON Cliente: SO COLCHOES BOLIMAR ,,,,,,,,,,,
,,,,,,,,,,,
3233 ,BOX DIAMANTE 193x203x28 COURO CARAMELO,,,,,1 ,,,,,
7771 ,BOX DIAMANTE LISA 158X198X23 LINHO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7707  Data Venda: 07/08/2025 Data fat:    Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
1081 ,BOX BAU GOLD 193x203 LINHO BEGE,,,,,1 ,,,,,
1100 ,BOX BAU GRAN 088x188 PP1,,,,,1 ,,,,,
6022 ,BOX GRAN 088x188x28 PP1,,,,,2 ,,,,,
6202 ,BOX GRAN 108x198 x28 PP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7709  Data Venda: 07/08/2025 Data fat:    Vendedor: EDSON Cliente: REALEZA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7772 ,BOX TATAME DIAMANTE 158X198X23 COURO PRETO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7710  Data Venda: 07/08/2025 Data fat:    Vendedor: EDSON Cliente: A PIONEIRA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
642 ,BOX BAU C/ AUXILIAR 088x188 PP5,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7713  Data Venda: 07/08/2025 Data fat:    Vendedor: EDSON Cliente: IG COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
5762 ,BOX GOLD 158x198x23 LINHO CINZA,,,,,2 ,,,,,
5764 ,BOX GOLD 158x198x23 LINHO BEGE,,,,,4 ,,,,,
,,,,,,,,,,,
Pedido: 7716  Data Venda: 08/08/2025 Data fat:    Vendedor: EDSON Cliente: RODRIGUES & CALACA LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6232 ,BOX GRAN 108x198x28 COURO PRETO,,,,,2 ,,,,,
6235 ,BOX GRAN 108x198x28 COURO NATURAL,,,,,2 ,,,,,
6237 ,BOX GRAN 108x198x28 COURO CHOCOLATE,,,,,2 ,,,,,
6412 ,BOX GRAN 158x198x28 COURO PRETO,,,,,3 ,,,,,
6415 ,BOX GRAN 158x198x28 COURO NATURAL,,,,,3 ,,,,,
6417 ,BOX GRAN 158x198x28 COURO CHOCOLATE,,,,,4 ,,,,,
6715 ,BOX GRAN 158x198x28 COURO AREIA,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7719  Data Venda: 08/08/2025 Data fat:    Vendedor: EDSON Cliente: CONFORTT COLCHÕES - JOSE ANTONIO ,,,,,,,,,,,
,,,,,,,,,,,
6202 ,BOX GRAN 108x198 x28 PP1,,,,,2 ,,,,,
6204 ,BOX GRAN 108x198x28 PP3,,,,,1 ,,,,,
6206 ,BOX GRAN 108x198 x28 PP5,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7720  Data Venda: 08/08/2025 Data fat:    Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
73 ,BICAMA GRAN 158x198 PP1,,,,,1 ,,,,,
Pedido: 7721  Data Venda: 08/08/2025 Data fat:    Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
1100 ,BOX BAU GRAN 088x188 PP1,,,,,1 ,,,,,
7775 ,BOX GOLD 158X198X23 SAFIRA 03,,,,,1 ,,,,,
7776 ,BOX GOLD 138X188X20 ALASKA 10,,,,,1 ,,,,,
7777 ,BOX GOLD 108X198X28 SAFIRA 03,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7722  Data Venda: 11/08/2025 Data fat:    Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1160 ,BOX BAU GRAN 138x188 PP1,,,,,1 ,,,,,
1164 ,BOX BAU GRAN 138x188 PP5,,,,,1 ,,,,,
6022 ,BOX GRAN 088x188x28 PP1,,,,,2 ,,,,,
6204 ,BOX GRAN 108x198x28 PP3,,,,,2 ,,,,,
6206 ,BOX GRAN 108x198 x28 PP5,,,,,2 ,,,,,
6322 ,BOX GRAN 138x188x28 PP1,,,,,2 ,,,,,
6324 ,BOX GRAN 138x188x28 PP3,,,,,1 ,,,,,
6326 ,BOX GRAN 138x188x28 PP5,,,,,4 ,,,,,
6382 ,BOX GRAN 158x198x28 PP1,,,,,3 ,,,,,
6386 ,BOX GRAN 158x198x28 PP5,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7724  Data Venda: 11/08/2025 Data fat:    Vendedor: EDSON Cliente: COPLASTICO COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7789 ,BOX DIAMANTE 1 LISTRA 158X198X28 LINHO CHOCOLTE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7727  Data Venda: 11/08/2025 Data fat:    Vendedor: EDSON Cliente: A PIONEIRA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1138 ,BOX BAU GRAN 108x198 PP3,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7729  Data Venda: 11/08/2025 Data fat:    Vendedor: EDSON Cliente: SONHARE LC MOVEIS E ELETRODOMESTICOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
39 ,BICAMA GRAN 108x198 PP3,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7730  Data Venda: 11/08/2025 Data fat:    Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
6322 ,BOX GRAN 138x188x28 PP1,,,,,1 ,,,,,
6382 ,BOX GRAN 158x198x28 PP1,,,,,2 ,,,,,
6763 ,BOX BAU GRAN 158X198 COURO AREIA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7732  Data Venda: 11/08/2025 Data fat:    Vendedor: EDSON Cliente: ATUAL COLCHOES ,,,,,,,,,,,
,,,,,,,,,,,
1175 ,BOX BAU GRAN 158x198 PP4,,,,,3 ,,,,,
6442 ,BOX GRAN 193x203x28 PP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7733  Data Venda: 11/08/2025 Data fat:    Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
1048 ,BOX BAU GOLD 158x198 FACTON FENDI,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7736  Data Venda: 12/08/2025 Data fat:    Vendedor: EDSON Cliente: ESTACAO DO SONO T-63 ,,,,,,,,,,,
,,,,,,,,,,,
1161 ,BOX BAU GRAN 138x188 PP2,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7737  Data Venda: 12/08/2025 Data fat:    Vendedor: EDSON Cliente: CONFORTT COLCHÕES - JOSE ANTONIO ,,,,,,,,,,,
,,,,,,,,,,,
1174 ,BOX BAU GRAN 158x198 PP3,,,,,2 ,,,,,
6382 ,BOX GRAN 158x198x28 PP1,,,,,1 ,,,,,
6384 ,BOX GRAN 158x198x28 PP3,,,,,2 ,,,,,
6386 ,BOX GRAN 158x198x28 PP5,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7740  Data Venda: 12/08/2025 Data fat:    Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
6024 ,BOX GRAN 088x188x28 PP3,,,,,1 ,,,,,
6442 ,BOX GRAN 193x203x28 PP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7741  Data Venda: 12/08/2025 Data fat:    Vendedor: EDSON Cliente: TELMA BABY ,,,,,,,,,,,
,,,,,,,,,,,
6893 ,BOX BAU GRAN 158X198 COURO PRETO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7744  Data Venda: 13/08/2025 Data fat:    Vendedor: EDSON Cliente: ALVORADA COLCHOES E MOVEIS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
5597 ,BOX GOLD 138x188x28 FACTON ROSE,,,,,1 ,,,,,
5602 ,BOX GOLD 138x188x28 FACTON GRAFITE,,,,,1 ,,,,,
5721 ,BOX GOLD 158x198x28 COURO CARAMELO,,,,,1 ,,,,,
5752 ,BOX GOLD 158x198x28 FACTON GRAFITE,,,,,1 ,,,,,
5866 ,BOX GOLD 193x203x28 COURO PRETO,,,,,1 ,,,,,
5915 ,BOX GOLD 193x203x28 LINHO CINZA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7749  Data Venda: 14/08/2025 Data fat:    Vendedor: EDSON Cliente: CASA CRIS COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
40 ,BICAMA GRAN 108x198 PP4,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7751  Data Venda: 14/08/2025 Data fat:    Vendedor: EDSON Cliente: SUPER SONO MR ,,,,,,,,,,,
,,,,,,,,,,,
5749 ,BOX GOLD 158x198x28 FACTON BEGE,,,,,1 ,,,,,
7781 ,BOX GOLD 138X188X28 FACTON CHOCOLATE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7757  Data Venda: 14/08/2025 Data fat:    Vendedor: EDSON Cliente: ORTOSONO QUIRINOPOLIS ,,,,,,,,,,,
,,,,,,,,,,,
3228 ,BOX DIAMANTE 193x203x28 COURO PRETO,,,,,2 ,,,,,
5559 ,BOX GOLD 138x188x23 COURO PRETO,,,,,1 ,,,,,
5614 ,BOX GOLD 138x188x23 LINHO BEGE,,,,,1 ,,,,,
6327 ,BOX GRAN 138x188x28 SP1,,,,,4 ,,,,,
6404 ,BOX GRAN 158x198x20 COURO CINZA,,,,,1 ,,,,,
7738 ,BOX TATAME 158X198X14 PP3,,,,,1 ,,,,,
7786 ,BOX GOLD PRIME 138X188X28 LINHO CINZA,,,,,1 ,,,,,
7787 ,BOX TATAME 088X188X15 LINHO CINZA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7758  Data Venda: 14/08/2025 Data fat:    Vendedor: EDSON Cliente: A EXCLUSIVA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7759 ,BOX GRAN 158X198X28 SUED BRANCO,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7762  Data Venda: 14/08/2025 Data fat:    Vendedor: EDSON Cliente: VULER COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1184 ,BOX BAU GRAN 193x203 PP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7764  Data Venda: 14/08/2025 Data fat:    Vendedor: EDSON Cliente: CHIMANGO 85 ,,,,,,,,,,,
,,,,,,,,,,,
7618 ,BOX GOLD 158X198X23 BUCLE ALASKA 10,,,,,1 ,,,,,
7704 ,BOX GOLD 158X198X23 ALASKA 14,,,,,1 ,,,,,
7706 ,BOX GOLD 193X203X23 ALASKA 10,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7765  Data Venda: 15/08/2025 Data fat:    Vendedor: EDSON Cliente: SONO&CIA ,,,,,,,,,,,
,,,,,,,,,,,
7788 ,BOX GOLD CASHMERE 193X203X28 CARAMELO/ BUCLE ALASKA 01,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7769  Data Venda: 15/08/2025 Data fat:    Vendedor: EDSON Cliente: VULER COMERCIO DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
961 ,BOX BAU GOLD 108x198 LINHO BEGE,,,,,1 ,,,,,
1051 ,BOX BAU GOLD 158x198 LINHO BEGE,,,,,1 ,,,,,
7545 ,BOX GOLD 158X198X23 DEVA 01,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7770  Data Venda: 15/08/2025 Data fat:    Vendedor: EDSON Cliente: SUPER COLCHOES MG ,,,,,,,,,,,
,,,,,,,,,,,
5612 ,BOX GOLD 138x188x23 LINHO CINZA,,,,,1 ,,,,,
6382 ,BOX GRAN 158x198x28 PP1,,,,,3 ,,,,,
6384 ,BOX GRAN 158x198x28 PP3,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7771  Data Venda: 15/08/2025 Data fat:    Vendedor: EDSON Cliente: CHIMANGO 85 ,,,,,,,,,,,
,,,,,,,,,,,
7788 ,BOX GOLD CASHMERE 193X203X28 CARAMELO/ BUCLE ALASKA 01,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7772  Data Venda: 15/08/2025 Data fat:    Vendedor: EDSON Cliente: CHIMANGO DISTRIBUIDORA DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
5721 ,BOX GOLD 158x198x28 COURO CARAMELO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7777  Data Venda: 18/08/2025 Data fat:    Vendedor: EDSON Cliente: TRINDADE COLCHOES ,,,,,,,,,,,
,,,,,,,,,,,
65 ,BICAMA GRAN 138x188 PP5,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7778  Data Venda: 18/08/2025 Data fat:    Vendedor: EDSON Cliente: CHIMANGO DISTRIBUIDORA DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7790 ,BICAMA GOLD 108X198 ALASKA 05,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7779  Data Venda: 18/08/2025 Data fat:    Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
5762 ,BOX GOLD 158x198x23 LINHO CINZA,,,,,3 ,,,,,
6559 ,BOX GOLD 158x198x23 LINHO AREIA,,,,,3 ,,,,,
,,,,,,,,,,,
Pedido: 7780  Data Venda: 18/08/2025 Data fat:    Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
5287 ,BOX GOLD 108x198x23 FACTON BEGE,,,,,1 ,,,,,
5561 ,BOX GOLD 138x188x23 COURO BEGE,,,,,1 ,,,,,
7791 ,BOX GRAN 108X198X25 PP1,,,,,2 ,,,,,
7792 ,BOX GOLD 158X198X23 SAFIRA 08,,,,,1 ,,,,,
7793 ,BOX GOLD 158X198X23 SAFIRA 09,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7782  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: RODRIGUES & CALACA LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1147 ,BOX BAU GRAN 108x198 COURO CHOCOLATE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7784  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: CENARIO DO SONO ,,,,,,,,,,,
,,,,,,,,,,,
7794 ,BOX DIAMANTE 1 LISTRA 138X188 DEVA 08,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7785  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
8 ,BICAMA GRAN 088x188 COURO BRANCO,,,,,1 ,,,,,
Pedido: 7786  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: A PIONEIRA COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
151 ,BICAMA GOLD 088x188 LINHO GRAFITE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7787  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1144 ,BOX BAU GRAN 108x198 COURO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7788  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: LEMA REPRESENTAÇOES ,,,,,,,,,,,
,,,,,,,,,,,
4860 ,BOX GOLD 088x188x28 LINHO GRAFITE,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7789  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: REAL COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
39 ,BICAMA GRAN 108x198 PP3,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7790  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: LIH HOPP COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1108 ,BOX BAU GRAN 088x188 COURO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7791  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: SONO&CIA ,,,,,,,,,,,
,,,,,,,,,,,
3233 ,BOX DIAMANTE 193x203x28 COURO CARAMELO,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7792  Data Venda: 19/08/2025 Data fat:    Vendedor: EDSON Cliente: LIH HOPP COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
7795 ,BICAMA GOLD 096X203 URUGUAI ICE 6328,,,,,1 ,,,,,
7796 ,BICAMA GOLD 088X188 URUGUAI ICE 5836,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7795  Data Venda: 20/08/2025 Data fat:    Vendedor: EDSON Cliente: SONHAR COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1 ,BICAMA GRAN 088x188 PP1,,,,,1 ,,,,,
6 ,BICAMA GRAN 088x188 SP1,,,,,2 ,,,,,
,,,,,,,,,,,
Pedido: 7796  Data Venda: 20/08/2025 Data fat:    Vendedor: EDSON Cliente: SUPER SONO MR ,,,,,,,,,,,
,,,,,,,,,,,
6304 ,BOX GRAN 138x188x15 PP1,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7801  Data Venda: 20/08/2025 Data fat:    Vendedor: EDSON Cliente: CHIMANGO DISTRIBUIDORA DE COLCHOES LTDA ,,,,,,,,,,,
,,,,,,,,,,,
236 ,BICAMA GOLD 108x198 FACTON FENDI,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7802  Data Venda: 20/08/2025 Data fat:    Vendedor: EDSON Cliente: CASA CRIS COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
37 ,BICAMA GRAN 108x198 PP1,,,,,1 ,,,,,
7797 ,BOX DIAMANTE 158X198 VELUDO CINZA,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7803  Data Venda: 20/08/2025 Data fat:    Vendedor: EDSON Cliente: OUTLET COLCHOES E ACESSORIOS LTDA ,,,,,,,,,,,
,,,,,,,,,,,
1178 ,BOX BAU GRAN 158x198 COURO PRETO,,,,,1 ,,,,,
6354 ,BOX GRAN 138x188x28 COURO BEGE,,,,,1 ,,,,,
,,,,,,,,,,,
Pedido: 7804  Data Venda: 20/08/2025 Data fat:    Vendedor: EDSON Cliente: SUPER SONO RA ,,,,,,,,,,,
,,,,,,,,,,,
6022 ,BOX GRAN 088x188x28 PP1,,,,,6 ,,,,,
6024 ,BOX GRAN 088x188x28 PP3,,,,,4 ,,,,,
